,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Members,order,family,genus
149,VC_206_0,6,4130.819513053115,765.9924372190274,0.8435732380581907,1.3277361734534715e-09,4.242640687119285,7.681145747868608,15,15,1.0,6.1657108666384834,"Escherichia~phage~172-1,Escherichia~phage~ECBP2,Escherichia~phage~KBNP1711,Escherichia~phage~NJ01,Escherichia~phage~vB_EcoP_SU10,Escherichia~virus~phiEco32",['Caudovirales'],['Podoviridae'],['Phieco32virus']
150,VC_207_0,2,204.1673534448643,63.95238380681914,0.7614782691406744,0.6666666666666666,1.0,1.0,1,1,1.0,1.0,"Cyanophage~MED4-117,Prochlorococcus~phage~MED4-184",['Unassigned'],['Unassigned'],['Unassigned']
151,VC_208_0,2,87.32711403201482,30.898146996672367,0.7386502112338329,0.5,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,"Synechococcus~phage~S-CBS1,Synechococcus~phage~S-CBS3",['Unassigned'],['Unassigned'],['Unassigned']
152,VC_209_0,2,56.41365550672789,62.499439033800726,0.4744107932327056,0.11815583405313818,8.426149773176359,8.426149773176359,1,1,1.0,8.426149773176359,"Rhizobium~phage~RHEph10,Salmonella~phage~SSU5",['Unassigned'],['Unassigned'],['Unassigned']
153,VC_20_0,2,180.48574082145717,36.246669514545104,0.8327584256625414,0.6666666666666666,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"Sulfolobus~virus~STSV1,Sulfolobus~virus~STSV2",['Unassigned'],['Unassigned'],['Unassigned']
154,VC_210_0,2,50.63863826048423,9.599066080719355,0.8406468807916799,0.3333333333333333,6.557438524302,6.557438524302,1,1,1.0,6.557438524302,"Cyanophage~PSS2,Synechococcus~phage~S-CBS2",['Unassigned'],['Unassigned'],['Unassigned']
155,VC_211_0,2,30.300303465944264,27.10254408147066,0.5278536651150646,0.4,7.745966692414834,7.745966692414834,1,1,1.0,7.745966692414834,"Lactobacillus~phage~LBR48,Listeria~phage~B054",['Unassigned'],['Unassigned'],['Unassigned']
156,VC_212_0,3,206.79258507154006,0,1.0,1,2.8284271247461903,3.4641016151377544,3,3,1.0,3.252210118340566,"Edwardsiella~phage~KF-1,Pseudoalteromonas~phage~PH1,Vibrio~phage~VPMS1","['Caudovirales', 'Unassigned']","['Podoviridae', 'Unassigned']","['Kf1virus', 'Unassigned']"
157,VC_213_0,8,632.8755049654103,18.27928672673314,0.9719278933980795,1.4183012381474592e-05,0.0,2.8284271247461903,28,28,1.0,1.7983056380699587,"Enterobacteria~phage~G4~sensu~lato,Enterobacteria~phage~ID18~sensu~lato,Enterobacteria~phage~ID2~Moscow/ID/2001,Enterobacteria~phage~St-1,Enterobacteria~phage~WA13~sensu~lato,Enterobacteria~phage~alpha3,Enterobacteria~phage~phiX174~sensu~lato,Escherichia~virus~phiK",['Unassigned'],"['Microviridae', 'Unassigned']","['G4microvirus', 'Unassigned', 'Alpha3microvirus', 'Phix174microvirus']"
158,VC_214_0,2,82.1741972942987,243.33965431421962,0.25244454848307385,0.12555451225906875,4.358898943540674,4.358898943540674,1,1,1.0,4.358898943540674,"Halomonas~phage~phiHAP-1,Vibrio~phage~VP882",['Caudovirales'],['Myoviridae'],['Hapunavirus']
159,VC_215_0,4,31.023543636525723,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"Enterobacteria~phage~C-1~INW-2012,Enterobacteria~phage~Hgal1,Enterobacteria~phage~M,Pseudomonas~phage~PRR1",['Unassigned'],['Unassigned'],['Unassigned']
160,VC_216_0,3,15.51177181826286,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"Enterobacteria~phage~FI~sensu~lato,Escherichia~virus~FI,Escherichia~virus~Qbeta",['Unassigned'],"['Unassigned', 'Leviviridae']","['Unassigned', 'Allolevivirus']"
161,VC_217_0,1,0,14.896947995795216,0.0,1,0,0,1,1,1,0,Escherichia~virus~I22,['Unassigned'],['Inoviridae'],['Lineavirus']
162,VC_218_0,3,51.772711027415426,22.155631739706333,0.7003093683636631,0.07219819770165753,0.0,2.23606797749979,3,3,1.0,1.4907119849998598,"Enterobacteria~phage~If1,Enterobacteria~phage~fd,Escherichia~virus~M13",['Unassigned'],['Inoviridae'],"['Unassigned', 'Inovirus']"
163,VC_219_0,3,189.17099864649867,37.51925088339188,0.8344911130443451,0.006993006993006993,6.0,7.280109889280518,3,3,1.0,6.454290806526245,"Pseudomonas~phage~F10,Pseudomonas~phage~MD8,Pseudomonas~phage~phi2",['Unassigned'],['Unassigned'],['Unassigned']
164,VC_21_0,2,110.63721931099832,53.4781413723386,0.674142986069869,0.2,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,"Sulfolobales~Virus~YNP2,Sulfolobales~virus~YNP1",['Unassigned'],['Unassigned'],['Unassigned']
165,VC_220_0,4,1328.6666052372007,126.83081258295753,0.91286084672489,0.00029130374722766914,4.47213595499958,5.656854249492381,6,6,1.0,5.094694442932106,"Enterococcus~phage~BC611,Enterococcus~phage~VD13,Enterococcus~phage~vB_EfaS_IME198,Streptococcus~phage~SPQS1","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Sap6virus', 'Unassigned']"
166,VC_221_0,9,3596.6486667831573,650.496416808862,0.8468391345231123,1.9728622676391675e-17,3.1622776601683795,8.12403840463596,36,36,1.0,6.010513169271354,"Enterococcus~phage~EFAP-1,Enterococcus~phage~Ec-ZZ2,Enterococcus~phage~EfaCPT1,Enterococcus~phage~IME-EF4,Enterococcus~phage~IME-EFm1,Enterococcus~phage~IME-EFm5,Enterococcus~phage~IME_EF3,Enterococcus~phage~SANTOR1,Enterococcus~phage~vB_EfaS_IME196",['Unassigned'],['Unassigned'],['Unassigned']
167,VC_222_0,2,48.72158387940861,228.88983130857244,0.17550281153394723,0.08695652173913043,6.244997998398398,6.244997998398398,1,1,1.0,6.244997998398398,"Lactobacillus~phage~LF1,Lactobacillus~phage~phiPYB5",['Unassigned'],['Unassigned'],['Unassigned']
168,VC_223_0,3,316.0100749724212,51.20144922751865,0.8605668780709606,0.006993006993006993,1.0,6.0,3,3,1.0,4.305359927699872,"Lactobacillus~virus~ATCC8014,Lactobacillus~virus~phiJL1,Pediococcus~virus~cIP1",['Caudovirales'],['Siphoviridae'],['Phijl1virus']
169,VC_225_0,4,141.92935902378954,316.45534409475687,0.3096293529391274,0.00012760654644339053,0.0,4.242640687119285,6,6,1.0,3.1612601004956136,"Enterococcus~phage~vB_EfaP_IME195,Enterococcus~phage~vB_Efae230P-4,Lactoccocus~phage~WP-2,Streptococcus~phage~C1","['Unassigned', 'Caudovirales']","['Unassigned', 'Podoviridae']","['Unassigned', 'P68virus']"
170,VC_226_0,8,1636.0534877275643,316.45534409475687,0.8379237323093685,3.222247782585719e-11,0.0,2.6457513110645907,28,28,1.0,1.7592015434843304,"Staphylococcus~aureus~phage~P68,Staphylococcus~phage~44AHJD,Staphylococcus~phage~66,Staphylococcus~phage~BP39,Staphylococcus~phage~GRCS,Staphylococcus~phage~S24-1,Staphylococcus~phage~SAP-2,Staphylococcus~phage~SLPW","['Unassigned', 'Caudovirales']","['Unassigned', 'Podoviridae']","['Unassigned', 'P68virus']"
171,VC_227_0,14,27162.47549805039,5129.587803544312,0.8411501997987538,5.836245834490144e-27,1.0,8.94427190999916,91,91,1.0,7.385203133551478,"Escherichia~phage~slur09,Escherichia~phage~vB_EcoS_FFH1,Escherichia~virus~AKFV33,Escherichia~virus~DT57C,Escherichia~virus~EPS7,Escherichia~virus~T5,Salmonella~phage~100268_sal2,Salmonella~phage~118970_sal2,Salmonella~phage~NR01,Salmonella~phage~Shivani,Salmonella~virus~SPC35,Salmonella~virus~Stitch,Shigella~phage~SHSML-45,Yersinia~phage~phiR201","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['T5virus', 'Unassigned']"
172,VC_227_1,1,0,2982.130548741702,0.0,1,0,0,1,1,1,0,Pectobacterium~phage~My1,['Unassigned'],['Unassigned'],['Unassigned']
173,VC_228_0,2,194.12171553646388,2478.928641729553,0.07262179517448772,0.10491554437119704,6.082762530298219,6.082762530298219,1,1,1.0,6.082762530298219,"Vibrio~phage~pVp-1,Vibrio~phage~phi~3",['Unassigned'],['Unassigned'],['Unassigned']
174,VC_229_0,2,5.17059060608762,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"Escherichia~virus~BZ13,Escherichia~virus~MS2",['Unassigned'],['Leviviridae'],['Levivirus']
175,VC_22_0,4,1168.9320526311092,377.0097505364819,0.7561294029542384,0.00010773540185304891,1.4142135623730951,7.0710678118654755,6,6,1.0,5.294459108688133,"Acinetobacter~bacteriophage~AP22,Acinetobacter~phage~LZ35,Acinetobacter~phage~YMC-13-01-C62,Acinetobacter~phage~YMC11/12/R2315","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['Ap22virus', 'Unassigned']"
176,VC_230_0,2,242.0612328343176,2.2772395960193776,0.9906799794016531,0.4795001221869535,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,"Escherichia~virus~P1,Salmonella~phage~SJ46","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['P1virus', 'Unassigned']"
177,VC_231_0,3,467.8541257781264,4.754480867269029,0.9899399189934001,0.1,2.23606797749979,3.7416573867739413,3,3,1.0,3.19442554657924,"Flavobacterium~phage~1H,Flavobacterium~phage~2A,Flavobacterium~phage~6H",['Unassigned'],['Unassigned'],['Unassigned']
178,VC_232_0,4,1800.0,1824.9803293508007,0.4965544186338696,0.0007029701680631898,3.7416573867739413,4.58257569495584,6,6,1.0,4.0701463973115795,"Gordonia~phage~Bachita,Gordonia~phage~ClubL,Gordonia~phage~Cucurbita,Gordonia~phage~Smoothie","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Smoothievirus', 'Unassigned']"
179,VC_232_1,1,0,1276.4528555718102,0.0,1,0,0,1,1,1,0,Gordonia~phage~OneUp,['Caudovirales'],['Siphoviridae'],['Smoothievirus']
180,VC_233_0,3,83.40134826940908,671.0586205546791,0.11054443140223805,0.0054767943666101685,6.928203230275509,8.660254037844387,3,3,1.0,8.004869013765417,"Gordonia~phage~BetterKatz,Mycobacterium~phage~32HC,Mycobacterium~phage~Giles","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Trigintaduovirus', 'Gilesvirus']"
181,VC_234_0,5,1371.188469997457,1187.9993105707508,0.5357904880637624,2.3535785024242167e-07,4.58257569495584,8.888194417315589,10,10,1.0,7.134674100442109,"Gordonia~phage~BaxterFox,Gordonia~phage~Kita,Gordonia~phage~Nymphadora,Gordonia~phage~Yeezy,Gordonia~phage~Zirinka",['Caudovirales'],['Siphoviridae'],"['Baxtervirus', 'Nymphadoravirus']"
182,VC_234_1,1,0,669.0946266692429,0.0,1,0,0,1,1,1,0,Gordonia~phage~SoilAssassin,['Unassigned'],['Unassigned'],['Unassigned']
183,VC_235_0,7,3555.420541969454,1219.5109651720438,0.7446013700200484,4.985862744241406e-13,3.605551275463989,7.0,21,21,1.0,5.744163291689128,"Gordonia~phage~Blueberry,Gordonia~phage~CaptainKirk2,Gordonia~phage~CarolAnn,Gordonia~phage~Guacamole,Gordonia~phage~Obliviate,Gordonia~phage~UmaThurman,Gordonia~phage~Utz",['Unassigned'],['Unassigned'],['Unassigned']
184,VC_236_0,3,311.0623878693957,781.8587465039711,0.2846155848635366,0.0037858971383559763,4.795831523312719,7.3484692283495345,3,3,1.0,6.284168228053875,"Gordonia~phage~Bowser,Gordonia~phage~Hedwig,Gordonia~phage~Schwabeltier",['Unassigned'],['Unassigned'],['Unassigned']
185,VC_237_0,3,42.59286551732044,125.12593905894022,0.25395402516092785,0.3014705882352941,6.324555320336759,6.855654600401044,3,3,1.0,6.62947128441239,"Gordonia~phage~GMA1,Rhodococcus~phage~REQ3,Streptomyces~phage~SV1",['Unassigned'],['Unassigned'],['Unassigned']
186,VC_238_0,7,3864.237574137151,3645.465357690283,0.5145659700811648,4.9252911090460445e-14,2.449489742783178,7.810249675906654,21,21,1.0,5.293220931241997,"Mycobacterium~phage~BigNuz,Mycobacterium~phage~Brusacoram,Mycobacterium~phage~Donovan,Mycobacterium~phage~Fishburne,Mycobacterium~phage~Malithi,Mycobacterium~phage~Phayonce,Mycobacterium~phage~Shipwreck","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Bignuzvirus', 'Fishburnevirus', 'Phayoncevirus', 'Unassigned']"
187,VC_23_0,10,4774.180229452108,2847.5324947295694,0.6263920462791647,1.363066115399341e-27,1.0,5.656854249492381,45,45,1.0,3.881775176694806,"Acinetobacter~phage~AB3,Acinetobacter~phage~Abp1,Acinetobacter~phage~Fri1,Acinetobacter~phage~Petty,Acinetobacter~phage~phiAB1,Acinetobacter~phage~phiAB6,Acinetobacter~phage~vB_AbaM_IME200,Acinetobacter~phage~vB_AbaP_Acibel007,Acinetobacter~phage~vB_AbaP_PD-6A3,Acinetobacter~phage~vB_AbaP_PD-AB9","['Caudovirales', 'Unassigned']","['Podoviridae', 'Unassigned']","['Fri1virus', 'Unassigned']"
188,VC_240_0,4,1800.0,1547.2039422860782,0.53776227294075,2.8549463612568024e-05,3.3166247903554,4.898979485566356,6,6,1.0,3.9894632641187413,"Mycobacterium~phage~Catdawg,Mycobacterium~phage~Dylan,Mycobacterium~virus~Corndog,Mycobacterium~virus~Firecracker","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Corndogvirus']"
189,VC_241_0,2,218.1008275923813,493.9571020779197,0.30629646620657247,0.09287487711188855,2.0,2.0,1,1,1.0,2.0,"Mycobacterium~phage~Muddy,Mycobacterium~phage~vB_MapS_FF47",['Caudovirales'],['Siphoviridae'],['Ff47virus']
190,VC_242_0,3,608.4559415105318,9422.296526869386,0.060659052591375974,0.0030742816421593304,6.782329983125268,8.366600265340756,3,3,1.0,7.798380499900449,"Mycobacterium~phage~Jabbawokkie,Mycobacterium~virus~Avani,Mycobacterium~virus~Che9d","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Che8virus']"
191,VC_243_0,2,134.79400571437364,12108.540777436792,0.01100958260978637,0.35782834768077765,8.831760866327848,8.831760866327848,1,1,1.0,8.831760866327848,"Mycobacterium~phage~Bobi,Mycobacterium~phage~WIVsmall",['Unassigned'],['Unassigned'],['Unassigned']
192,VC_243_1,5,2026.550784654865,32094.328840437527,0.05939327493669143,2.966425117580262e-05,3.605551275463989,9.273618495495704,10,7,0.7,7.866241253162873,"Mycobacterium~phage~BuzzLyseyear,Mycobacterium~phage~Cerasum,Mycobacterium~phage~Job42,Mycobacterium~phage~Velveteen,Mycobacterium~virus~Ramsey","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Che8virus']"
193,VC_243_2,35,113057.20899873067,60877.209092256744,0.6499990642426442,5.143364998163685e-231,3.872983346207417,10.488088481701515,595,478,0.8033613445378152,8.25966127286814,"Mycobacterium~phage~Bipolar,Mycobacterium~phage~Brocalys,Mycobacterium~phage~Cabrinians,Mycobacterium~phage~CaptainTrips,Mycobacterium~phage~Daenerys,Mycobacterium~phage~Dante,Mycobacterium~phage~Florinda,Mycobacterium~phage~Hades,Mycobacterium~phage~Hamulus,Mycobacterium~phage~Inventum,Mycobacterium~phage~Kimberlium,Mycobacterium~phage~Llama,Mycobacterium~phage~Ovechkin,Mycobacterium~phage~Phatniss,Mycobacterium~phage~PopTart,Mycobacterium~phage~Quico,Mycobacterium~phage~Saal,Mycobacterium~phage~Seagreen,Mycobacterium~phage~SiSi,Mycobacterium~phage~Sparkdehlily,Mycobacterium~phage~Taj,Mycobacterium~phage~Tweety,Mycobacterium~phage~Wee,Mycobacterium~phage~XFactor,Mycobacterium~virus~Ardmore,Mycobacterium~virus~Boomer,Mycobacterium~virus~Che8,Mycobacterium~virus~Deadp,Mycobacterium~virus~Drago,Mycobacterium~virus~Fruitloop,Mycobacterium~virus~Gumbie,Mycobacterium~virus~Llij,Mycobacterium~virus~PMC,Mycobacterium~virus~Pacc40,Mycobacterium~virus~SG4","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Che8virus']"
194,VC_243_3,1,0,7252.397306059074,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Estave1,['Unassigned'],['Unassigned'],['Unassigned']
195,VC_243_4,1,0,4882.75542807995,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Squirty,['Unassigned'],['Unassigned'],['Unassigned']
196,VC_244_0,3,470.7688770330327,222.96677365879034,0.6785998046425346,0.00909090909090909,3.3166247903554,4.358898943540674,3,3,1.0,3.8918412446320247,"Gordonia~phage~Cozz,Gordonia~phage~Emalyn,Gordonia~phage~GTE2",['Unassigned'],['Unassigned'],['Unassigned']
197,VC_245_0,5,1867.2399311835284,1991.0599108059062,0.483954075020964,6.007881188969224e-07,1.4142135623730951,7.937253933193772,10,10,1.0,5.846033732837527,"Gordonia~phage~GMA3,Gordonia~phage~Gmala1,Gordonia~phage~GordDuk1,Gordonia~phage~GordTnk2,Gordonia~phage~Jumbo","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Gordtnkvirus']"
198,VC_246_0,2,298.2173428343124,2211.469293080449,0.11882652541822794,0.06896551724137931,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"Gordonia~phage~Demosthenes,Gordonia~phage~Kvothe",['Caudovirales'],['Siphoviridae'],['Demosthenesvirus']
199,VC_246_1,7,3711.91298073079,3363.9440671081293,0.5245884640736868,8.593712746707536e-12,1.0,9.327379053088816,21,15,0.7142857142857143,7.539207207944308,"Gordonia~phage~GMA7,Gordonia~phage~GTE7,Gordonia~phage~Hotorobo,Gordonia~phage~Monty,Gordonia~phage~Woes,Tsukamurella~phage~TIN2,Tsukamurella~phage~TIN3","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Woesvirus', 'Tin2virus']"
200,VC_247_0,8,3644.8282810549863,5609.323382244768,0.3938587148414368,5.825435028025365e-19,5.196152422706632,7.483314773547883,28,28,1.0,6.280168970761963,"Mycobacterium~phage~Butters,Mycobacterium~phage~Carcharodon,Mycobacterium~phage~Charlie,Mycobacterium~phage~MichelleMyBell,Mycobacterium~phage~Panchino,Mycobacterium~phage~Phrann,Mycobacterium~phage~Redi,Mycobacterium~phage~Xeno","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Buttersvirus', 'Unassigned', 'Charlievirus', 'Redivirus']"
201,VC_248_0,3,900.0,7236.177717896916,0.11061705277409267,0.0044863943773018,4.47213595499958,7.937253933193772,3,3,1.0,6.7398798547000025,"Mycobacterium~phage~Ariel,Mycobacterium~phage~MiaZeal,Mycobacterium~virus~Courthouse","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Omegavirus']"
202,VC_248_1,2,300.0,5573.542461001197,0.051076501445579466,0.11044592219458205,7.416198487095663,7.416198487095663,1,1,1.0,7.416198487095663,"Mycobacterium~phage~Minerva,Mycobacterium~phage~Wanda",['Unassigned'],['Unassigned'],['Unassigned']
203,VC_248_2,1,0,2774.440058903939,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Redno2,['Unassigned'],['Unassigned'],['Unassigned']
204,VC_248_3,1,0,2556.356490607191,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Thibault,['Caudovirales'],['Siphoviridae'],['Omegavirus']
205,VC_248_4,1,0,3190.7727007320705,0.0,1,0,0,1,1,1,0,Mycobacterium~virus~Omega,['Caudovirales'],['Siphoviridae'],['Omegavirus']
206,VC_24_0,17,9390.063305412014,5379.829766316006,0.6357570267983946,4.592732333131234e-71,2.449489742783178,8.18535277187245,136,136,1.0,5.958380603520505,"Klebsiella~phage~F19,Klebsiella~phage~KP34,Klebsiella~phage~Kp2,Klebsiella~phage~KpV41,Klebsiella~phage~KpV475,Klebsiella~phage~KpV71,Klebsiella~phage~NTUH-K2044-K1-1,Klebsiella~phage~vB_KpnP_SU503,Klebsiella~phage~vB_KpnP_SU552A,Pantoea~phage~LIMElight,Pectobacterium~phage~PP16,Pectobacterium~phage~PP90,Pectobacterium~phage~Peat1,Proteus~phage~PM~75,Proteus~phage~PM16,Pseudomonas~phage~YMC11/06/C171_PPU_BP,Vibrio~phage~VP93","['Caudovirales', 'Unassigned']","['Podoviridae', 'Unassigned']","['Kp34virus', 'Phikmvvirus', 'Unassigned']"
207,VC_250_0,5,2949.182477171215,25940.814167440934,0.10208317132917437,6.891571069634698e-08,2.449489742783178,4.795831523312719,10,10,1.0,3.67705331978609,"Mycobacterium~phage~Artemis2UCLA,Mycobacterium~phage~Blue7,Mycobacterium~phage~CloudWang3,Mycobacterium~phage~VohminGhazi,Mycobacterium~phage~Zaka",['Unassigned'],['Unassigned'],['Unassigned']
208,VC_250_1,3,876.5480784149247,17170.285178082973,0.048570741800327596,0.0029874432643217327,2.0,4.123105625617661,3,3,1.0,3.242885633693883,"Mycobacterium~phage~Catalina,Mycobacterium~phage~Pioneer,Mycobacterium~virus~Alma","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
209,VC_250_2,31,76249.94288386717,67313.77127915926,0.5311226679276363,8.625238741384397e-209,1.7320508075688772,9.643650760992955,465,407,0.875268817204301,7.744920497737585,"Mycobacterium~phage~20ES,Mycobacterium~phage~40AC,Mycobacterium~phage~Adzzy,Mycobacterium~phage~AnnaL29,Mycobacterium~phage~ArcherNM,Mycobacterium~phage~Bactobuster,Mycobacterium~phage~CRB1,Mycobacterium~phage~Chy4,Mycobacterium~phage~Chy5,Mycobacterium~phage~EagleEye,Mycobacterium~phage~Echild,Mycobacterium~phage~Equemioh13,Mycobacterium~phage~EvilGenius,Mycobacterium~phage~First,Mycobacterium~phage~LadyBird,Mycobacterium~phage~Larenn,Mycobacterium~phage~Loser,Mycobacterium~phage~Luchador,Mycobacterium~phage~Mulciber,Mycobacterium~phage~Phlei,Mycobacterium~phage~Piro94,Mycobacterium~phage~RedRock,Mycobacterium~phage~SWU1,Mycobacterium~phage~Serenity,Mycobacterium~phage~SweetiePie,Mycobacterium~phage~Trixie,Mycobacterium~phage~Turbido,Mycobacterium~virus~Che12,Mycobacterium~virus~D29,Mycobacterium~virus~L5,Mycobacterium~virus~Pukovnik","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
210,VC_251_0,7,4584.503579170474,22160.86790032947,0.17141297075213366,8.3115440266111e-15,1.0,7.483314773547883,21,21,1.0,4.930117678201122,"Mycobacterium~phage~Anubis,Mycobacterium~phage~BTCU-1,Mycobacterium~phage~Jobu08,Mycobacterium~phage~MarQuardt,Mycobacterium~phage~Phantastic,Mycobacterium~phage~Tiffany,Mycobacterium~virus~Bxz2","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
211,VC_251_1,12,11377.763720941,33056.894203209784,0.2560560664237058,1.4810053836836023e-40,1.4142135623730951,8.831760866327848,66,66,1.0,6.366193654341723,"Mycobacterium~phage~BellusTerra,Mycobacterium~phage~HINdeR,Mycobacterium~phage~Iracema64,Mycobacterium~phage~Kampy,Mycobacterium~phage~Nyxis,Mycobacterium~phage~Obama12,Mycobacterium~phage~RhynO,Mycobacterium~phage~Severus,Mycobacterium~phage~Sheen,Mycobacterium~phage~Trike,Mycobacterium~phage~Wile,Mycobacterium~virus~Peaches","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
212,VC_253_0,3,526.9555625124409,6549.32475004036,0.07446787566875501,0.002990827474062628,1.0,4.69041575982343,3,3,1.0,3.4243304849264233,"Rhodococcus~phage~CosmicSans,Rhodococcus~phage~RER2,Rhodococcus~phage~RGL3","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Rer2virus']"
213,VC_254_0,46,211520.9029452362,1066.3002477925963,0.994984174814961,1.2130010449674478e-163,2.449489742783178,7.874007874011811,1035,1035,1.0,6.4094608768169525,"Mycobacterium~phage~Abrogate,Mycobacterium~phage~Aeneas,Mycobacterium~phage~Alsfro,Mycobacterium~phage~Alvin,Mycobacterium~phage~Barriga,Mycobacterium~phage~CASbig,Mycobacterium~phage~DD5,Mycobacterium~phage~Dreamboat,Mycobacterium~phage~Edtherson,Mycobacterium~phage~Gompeii16,Mycobacterium~phage~Graduation,Mycobacterium~phage~HanShotFirst,Mycobacterium~phage~Lamina13,Mycobacterium~phage~Makemake,Mycobacterium~phage~Nerujay,Mycobacterium~phage~Nhonho,Mycobacterium~phage~Papez,Mycobacterium~phage~Pari,Mycobacterium~phage~PattyP,Mycobacterium~phage~Pepe,Mycobacterium~phage~PhrostyMug,Mycobacterium~phage~Pinto,Mycobacterium~phage~RidgeCB,Mycobacterium~phage~Rufus,Mycobacterium~phage~Sarfire,Mycobacterium~phage~Seabiscuit,Mycobacterium~phage~SkiPole,Mycobacterium~phage~Solon,Mycobacterium~phage~Tasp14,Mycobacterium~phage~TheloniousMonk,Mycobacterium~phage~Trouble,Mycobacterium~phage~Turj99,Mycobacterium~phage~U2,Mycobacterium~phage~Violet,Mycobacterium~phage~Wheeler,Mycobacterium~virus~Bethlehem,Mycobacterium~virus~Billknuckles,Mycobacterium~virus~Bruns,Mycobacterium~virus~Bxb1,Mycobacterium~virus~Doom,Mycobacterium~virus~Euphoria,Mycobacterium~virus~Jasper,Mycobacterium~virus~KBG,Mycobacterium~virus~Kugel,Mycobacterium~virus~Lockley,Mycobacterium~virus~Perseus","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
214,VC_255_0,2,55.12858076592396,859.7021883273947,0.060260960418462364,0.09475537629428459,8.12403840463596,8.12403840463596,1,1,1.0,8.12403840463596,"Mycobacterium~phage~PegLeg,Mycobacterium~phage~Wildcat","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Wildcatvirus']"
215,VC_256_0,4,643.7291431287957,0,1.0,1,3.0,4.358898943540674,6,6,1.0,3.8494408836899487,"Haloarcula~californiae~icosahedral~virus~1,Haloarcula~hispanica~icosahedral~virus~2,Haloarcula~hispanica~virus~PH1,Haloarcula~hispanica~virus~SH1",['Unassigned'],['Sphaerolipoviridae'],['Alphasphaerolipovirus']
216,VC_257_0,2,27.41195865836966,21.506145881238027,0.5603642846826767,0.2857142857142857,0.0,0.0,1,1,1.0,0.0,"Haloarcula~hispanica~pleomorphic~virus~1,Haloarcula~hispanica~pleomorphic~virus~2",['Unassigned'],['Pleolipoviridae'],['Alphapleolipovirus']
217,VC_258_0,3,46.47192052137996,21.506145881238027,0.6836311030993112,0.023809523809523808,1.0,2.6457513110645907,3,3,1.0,2.031747017949256,"Halorubrum~pleomorphic~virus~1,Halorubrum~pleomorphic~virus~2,Halorubrum~pleomorphic~virus~6",['Unassigned'],['Pleolipoviridae'],['Alphapleolipovirus']
218,VC_259_0,3,754.4673818561873,106.20803856527378,0.8765991963459754,0.005494505494505495,4.47213595499958,7.874007874011811,3,3,1.0,6.564871019120308,"Halovirus~HCTV-1,Halovirus~HCTV-5,Halovirus~HVTV-1",['Unassigned'],['Unassigned'],['Unassigned']
