k141_204687||0_partial_1	13140	3	1
k141_325799||0_partial_1	14294	4	0
k141_425806||0_partial_1	13311	0	0
k141_546354||0_partial_1	29416	5034	108
k141_386873||0_partial_1	14898	562	9
k141_346897||0_partial_1	5544	0	0
k141_426942||0_partial_1	44892	558	6
k141_467628||0_partial_1	51985	1096	4
k141_7019||0_partial_1	13055	5	1
k141_46358||0_partial_1	9509	283	5
k141_46362||0_partial_1	13813	35	1
k141_527591||0_partial_1	9076	125	3
k141_107021||0_partial_1	16781	2	0
k141_7855||0_partial_1	31883	1	1
k141_47268||0_partial_1	14831	6	0
k141_489481||0_partial_1	17962	3867	45
k141_588876||0_partial_1	12514	211	3
k141_569759||0_partial_1	9196	857	11
k141_449983||0_partial_1	24535	1821	467
k141_188946||0_partial_1	32967	3	1
k141_290541||0_partial_1	2919	0	0
k141_170071||0_partial_1	7212	243	7
k141_550013||0_partial_1	10258	7214	139
k141_310045||0_partial_1	107168	1345	8
k141_310045||1_partial_1	37444	537	7
k141_149691||0_partial_1	22619	2966	169
k141_411563||0_partial_1	5125	129	1
k141_31293||0_partial_1	6036	0	0
k141_412565||0_partial_1	14792	2	0
k141_71853||0_partial_1	12399	2	0
k141_31430||0_partial_1	13569	3	1
k141_592899||0_partial_1	14757	34	0
k141_533178||0_partial_1	2619	3133	60
k141_13953||0_partial_1	21181	1744	38
k141_192869||0_partial_1	10178	8	2
k141_354754||0_partial_1	2951	373	12
k141_294415||0_partial_1	17993	2147	25
k141_73748||0_partial_1	19541	3	1
k141_255122||0_partial_1	17410	618	7
k141_153221||0_partial_1	11777	8	0
k141_495392||0_partial_1	37352	6	0
k141_233286||0_partial_1	14157	17036	289
k141_395151||0_partial_1	13041	638	8
k141_95312||0_partial_1	19134	1526	30
k141_476549||0_partial_1	14611	2	0
k141_515226||0_partial_1	25582	396	8
k141_234147||0_partial_1	43027	28038	204
k141_154607||0_partial_1	900	0	0
k141_357092||0_partial_1	3159	1180	44
k141_396493||0_partial_1	14607	4419	67
k141_177004||0_partial_1	31988	76	15
k141_499027||0_partial_1	5618	117	3
k141_459674||0_partial_1	11891	2	2
k141_318496||0_partial_1	48592	2120	14
k141_318882||0_partial_1	6290	322	5
k141_60021||1_partial_1	1124	1	1
k141_199899||0_partial_1	42092	1143	9
k141_597314||lt2gene_1	677	0	0
k141_60132||full	2028	3	1
k141_240535||full	5477	711	6
k141_40749||full	2032	957	122
k141_402400||full	4137	373	9
k141_563411||full	8364	45	2
k141_285079||full	1930	70	43
k141_246994||full	790	195	9
k141_146135||full	2852	55	3
k141_268624||full	1682	0	0
k141_527639||full	2721	39	0
k141_48127||full	660	1	1
k141_508746||full	17506	93	49
k141_229602||full	18336	8	0
k141_291867||full	2067	540	99
k141_171387||full	2005	1018	88
k141_112124||full	2419	0	0
k141_12673||full	7198	97	3
k141_295118||full	9514	2	0
k141_356008||full	8745	1512	28
k141_278358||full	2675	818	30
k141_516849||full	846	0	0
k141_298771||full	4311	0	0
k141_339839||full	13910	475	10
k141_540503||full	892	0	0
k141_600837||full	86894	4	0
k141_600840||full	2685	2	0
k141_600842||full	4032	602	12
k141_600844||full	8923	4	0
k141_600846||full	5386	128099	2917
k141_600849||full	5148	3562	115
k141_600852||full	3484	58	37
k141_600855||full	12932	4	0
k141_600861||full	7304	2	0
k141_600867||full	2473	0	0
k141_600870||full	2323	0	0
k141_600934||full	561	0	0
k141_320592||full	489	119	49
k141_440816||full	1454	0	0
k141_120225||full	2172	0	0
k141_160298||full	3231	704	24
k141_460854||full	4984	17	1
k141_561047||full	2142	0	0
k141_460855||full	1645	0	0
k141_440828||full	1100	65	15
k141_360682||full	1038	16	0
k141_520980||full	755	0	0
k141_220422||full	1017	0	0
k141_541016||full	2470	0	0
k141_140284||full	975	105	61
k141_120251||full	1370	145	45
k141_400767||full	1480	0	0
k141_120260||full	1181	71	2
k141_320643||full	1815	141	79
k141_60129||full	2048	1212	77
k141_340653||full	938	0	0
k141_541029||full	4611	0	0
k141_541031||full	1864	122	103
k141_100191||full	1555	119	33
k141_220437||full	11676	2	0
k141_100193||full	854	26	0
k141_460908||full	3783	0	0
k141_240479||full	903	0	0
k141_40082||full	650	37	13
k141_400798||full	985	0	0
k141_280550||full	7370	0	0
k141_440871||full	2174	8	0
k141_180343||full	1494	542	159
k141_100210||full	1074	8	0
k141_320672||full	9530	0	0
k141_60146||full	1907	14	0
k141_460923||full	2807	0	0
k141_200390||full	2555	0	0
k141_40095||full	942	27	3
k141_340661||full	605	0	0
k141_40098||full	2235	845	83
k141_561116||full	3100	130	22
k141_180370||full	1083	1368	31
k141_340662||full	5793	86	24
k141_180372||full	1366	25	5
k141_40107||full	350	6	2
k141_40116||full	671	36	0
k141_220462||full	3537	0	0
k141_39||full	3289	305	47
k141_220463||full	3325	0	0
k141_180381||full	3365	1414	56
k141_160345||full	3350	0	0
k141_581117||full	6928	1760	21
k141_20081||full	1845	0	0
k141_460992||full	1269	0	0
k141_40129||full	2355	291	23
k141_561127||full	654	0	0
k141_380795||full	715	0	0
k141_521008||full	1813	32	12
k141_380810||full	1076	58	0
k141_80203||full	2201	413	26
k141_380819||full	2605	4	0
k141_280629||full	1272	2207	210
k141_180405||full	2416	4625	392
k141_120298||full	5046	0	0
k141_521025||full	928	0	0
k141_82||full	582	0	0
k141_100273||full	1123	119	62
k141_300721||full	502	17	0
k141_87||full	495	0	0
k141_480923||full	2671	74	0
k141_40162||full	2602	292	14
k141_480934||full	296	1	1
k141_521031||full	6164	50	24
k141_103||full	1427	29	5
k141_561165||full	4643	1975	49
k141_461059||full	1954	91	15
k141_400877||full	1764	0	0
k141_121||full	3158	294	20
k141_120332||full	1131	19	1
k141_561173||full	4328	6	1
k141_521044||full	4946	0	0
k141_180433||full	1116	0	0
k141_124||full	2202	8	0
k141_360768||full	711	5	1
k141_60166||full	3402	84	4
k141_240493||full	1056	0	0
k141_521061||full	558	32	7
k141_521066||full	636	13	3
k141_360781||full	1606	469	48
k141_260610||full	1673	0	0
k141_100301||full	637	0	0
k141_501055||full	3457	343	23
k141_160390||full	1212	25	7
k141_521083||full	1868	3249	337
k141_120335||full	24017	0	0
k141_521091||full	548	0	0
k141_60176||full	1191	0	0
k141_440949||full	1148	8	0
k141_280656||full	1301	0	0
k141_360791||full	1104	0	0
k141_180441||full	7965	1961	72
k141_160402||full	2721	72	1
k141_561219||full	6898	1391	103
k141_360793||full	1542	29	11
k141_160404||full	3510	153	31
k141_461094||full	3968	40	4
k141_501091||full	1258	0	0
k141_60196||full	1037	0	0
k141_220588||full	3648	0	0
k141_172||full	2331	546	34
k141_420881||full	2185	0	0
k141_60206||full	825	36	3
k141_360819||full	4774	255	28
k141_160426||full	1829	116	8
k141_60211||full	1310	815	26
k141_320917||full	2446	2516	264
k141_120362||full	697	10	4
k141_185||full	645	0	0
k141_260638||full	8764	0	0
k141_260641||full	854	228	17
k141_20189||full	1329	0	0
k141_360847||full	1064	0	0
k141_160452||full	3412	464	24
k141_480992||full	1204	0	0
k141_220649||full	3071	0	0
k141_521186||full	1394	63	21
k141_200425||full	1156	26	0
k141_280741||full	2210	47	0
k141_521188||full	2120	561	52
k141_320937||full	3680	1	1
k141_240610||full	2587	30	0
k141_140434||full	2467	1338	75
k141_200427||full	1083	0	0
k141_320939||full	9527	1030	106
k141_260703||full	872	0	0
k141_40173||full	3635	65	6
k141_300851||full	755	0	0
k141_241||full	1591	0	0
k141_40178||full	4504	45	0
k141_160464||full	1023	41	27
k141_481019||full	939	0	0
k141_441000||full	1762	0	0
k141_461118||full	799	183	15
k141_420965||full	918	0	0
k141_380982||full	811	0	0
k141_380985||full	1135	0	0
k141_561291||full	1202	0	0
k141_481034||full	607	0	0
k141_360933||full	1357	132	8
k141_541194||full	2844	0	0
k141_420984||full	871	0	0
k141_200474||full	9967	207	78
k141_541212||full	1617	0	0
k141_421013||full	4188	0	0
k141_200485||full	6622	1	1
k141_120379||full	4880	1683	544
k141_180507||full	4962	9	9
k141_100371||full	684	48	0
k141_220756||full	3249	16	4
k141_20255||full	3442	31	1
k141_381088||full	2659	0	0
k141_561325||full	881	0	0
k141_541242||full	2002	0	0
k141_240702||full	1786	149	3
k141_80219||full	2783	0	0
k141_120389||full	1510	0	0
k141_280873||full	1141	6	2
k141_20273||full	646	0	0
k141_280887||full	698	0	0
k141_200507||full	2206	0	0
k141_180536||full	979	162	30
k141_581232||full	3477	0	0
k141_381106||full	2238	675	76
k141_200520||full	1198	0	0
k141_220765||full	1510	372	46
k141_300904||full	5290	66	0
k141_20277||full	6623	50	1
k141_581243||full	1459	6	2
k141_60241||full	1223	5	0
k141_561350||full	2464	290	14
k141_501207||full	1341	0	0
k141_521270||full	548	375	128
k141_441039||full	1285	34	16
k141_40197||full	721	786	13
k141_521276||full	3191	0	0
k141_461150||full	1395	1325	326
k141_305||full	6516	852	6
k141_340842||full	1484	0	0
k141_441040||full	5778	60	26
k141_240735||full	1324	0	0
k141_481122||full	3126	0	0
k141_541276||full	4036	18	9
k141_140500||full	2528	374	53
k141_481126||full	794	0	0
k141_100416||full	490	0	0
k141_361044||full	4258	0	0
k141_240742||full	1716	747	109
k141_280939||full	5628	25	5
k141_501225||full	1193	0	0
k141_80256||full	902	0	0
k141_140508||full	2323	852	5
k141_521302||full	2734	2	0
k141_461156||full	2181	1198	320
k141_200527||full	1289	1444	77
k141_80261||full	1357	935	146
k141_361057||full	1994	0	0
k141_361061||full	1081	286	81
k141_481159||full	2370	7	0
k141_541293||full	2196	33	5
k141_40239||full	1118	1130	145
k141_581286||full	1021	45	0
k141_100429||full	7012	0	0
k141_441057||full	1175	87	9
k141_260859||full	1122	73	0
k141_220793||full	2882	564	157
k141_280956||full	2800	0	0
k141_80268||full	5278	0	0
k141_401167||full	3167	80	15
k141_561412||full	949	83	13
k141_80269||full	1650	0	0
k141_280958||full	1679	65	5
k141_260866||full	3383	3765	177
k141_260867||full	369	0	0
k141_40251||full	4911	1	1
k141_541302||full	1842	420	18
k141_361076||full	3021	968	2
k141_140517||full	438	0	0
k141_421161||full	2684	2	0
k141_541308||full	2855	0	0
k141_361082||full	1019	0	0
k141_381117||full	2447	6	0
k141_260884||full	1545	0	0
k141_260888||full	1211	179	2
k141_581304||full	6930	2111	37
k141_220806||full	640	0	0
k141_347||full	1333	230	31
k141_461199||full	2515	241	4
k141_140531||full	3421	0	0
k141_421174||full	1291	0	0
k141_366||full	1240	46	16
k141_300984||full	1242	121	27
k141_200562||full	2421	1624	184
k141_441085||full	1172	12	0
k141_401193||full	760	0	0
k141_200565||full	828	0	0
k141_361109||full	4583	1	1
k141_300985||full	5466	66	4
k141_200567||full	2229	1201	130
k141_441096||full	1308	0	0
k141_369||full	1284	0	0
k141_421186||full	1153	3112	380
k141_321054||full	591	0	0
k141_374||full	439	0	0
k141_281001||full	870	0	0
k141_100454||full	26592	185	81
k141_160547||full	649	5	2
k141_340883||full	1135	0	0
k141_260921||full	1082	6	0
k141_300995||full	1183	5	2
k141_376||full	8188	61	29
k141_421193||full	5774	52	1
k141_20312||full	2217	0	0
k141_401215||full	800	0	0
k141_240886||full	1189	0	0
k141_521346||full	1196	4	0
k141_160558||full	1604	27	1
k141_541362||full	1289	0	0
k141_301010||full	1216	1	1
k141_421211||full	572	24	6
k141_240895||full	1793	3	0
k141_301016||full	1155	0	0
k141_581320||full	984	3	1
k141_501305||full	25628	1405	5
k141_321097||full	1327	0	0
k141_140574||full	649	0	0
k141_40294||full	1507	556	5
k141_398||full	1745	0	0
k141_401219||full	312	0	0
k141_40298||full	3845	1217	119
k141_40304||full	2101	0	0
k141_100489||full	2398	1500	242
k141_260980||full	1058	19	6
k141_521375||full	1340	10	0
k141_421253||full	3939	35	6
k141_260995||full	523	219	1
k141_220889||full	1176	64	10
k141_581345||full	1229	26	2
k141_581349||full	1814	4	2
k141_481272||full	522	0	0
k141_40320||full	1086	11	5
k141_340909||full	1041	0	0
k141_100516||full	918	0	0
k141_541430||full	1331	0	0
k141_441156||full	1946	0	0
k141_80324||full	10628	299	121
k141_240953||full	1028	0	0
k141_80330||full	726	116	16
k141_581365||full	1654	0	0
k141_581369||full	552	0	0
k141_281117||full	2721	0	0
k141_340914||full	2098	0	0
k141_401241||full	1099	0	0
k141_441194||full	2008	38	12
k141_401254||full	262	4	0
k141_120466||full	10855	131	1
k141_501353||full	1021	483	175
k141_281141||full	2648	393	66
k141_381232||full	796	27	0
k141_421310||full	1314	27	5
k141_521423||full	2049	0	0
k141_100547||full	1362	0	0
k141_301083||full	1670	0	0
k141_281149||full	8346	17	16
k141_501385||full	1085	419	77
k141_281158||full	1427	47	10
k141_40353||full	2468	342	3
k141_140649||full	2255	81	18
k141_421344||full	2256	524	28
k141_261065||full	1069	0	0
k141_40368||full	2393	0	0
k141_120497||full	1204	120	15
k141_481341||full	4463	1	1
k141_301109||full	1346	328	6
k141_40372||full	3384	0	0
k141_561498||full	2655	54	9
k141_461396||full	2228	167	47
k141_361160||full	854	178	32
k141_220912||full	2112	0	0
k141_461400||full	638	0	0
k141_40375||full	6184	624	12
k141_120505||full	11118	1282	140
k141_20360||full	4971	250	115
k141_40378||full	1034	6	0
k141_581392||full	2769	4	2
k141_180566||full	1535	66	1
k141_220916||full	1905	2	2
k141_20366||full	2202	856	179
k141_120537||full	1220	47	8
k141_261106||full	866	0	0
k141_180574||full	3420	476	6
k141_461437||full	2055	8	6
k141_40410||full	2625	1094	54
k141_261110||full	2996	0	0
k141_200657||full	1200	47	2
k141_561528||full	1484	366	26
k141_200663||full	1300	0	0
k141_461452||full	1445	0	0
k141_60284||full	529	0	0
k141_501447||full	2551	0	0
k141_461454||full	2339	0	0
k141_60285||full	2703	597	25
k141_220941||full	1469	186	15
k141_120540||full	17056	0	0
k141_241014||full	1656	525	39
k141_526||full	677	0	0
k141_529||full	1721	1	1
k141_381347||full	953	0	0
k141_561534||full	13145	6	0
k141_120551||full	1753	0	0
k141_321237||full	938	0	0
k141_321238||full	722	33	1
k141_241031||full	659	2	0
k141_401277||full	1005	127	3
k141_561549||full	692	0	0
k141_120568||full	1316	0	0
k141_80363||full	25139	326	49
k141_481412||full	5165	2442	68
k141_561558||full	911	239	32
k141_401281||full	4585	980	3
k141_441246||full	2247	504	337
k141_120586||full	2172	765	35
k141_301181||full	2568	16	2
k141_281235||full	3727	616	32
k141_461517||full	1009	322	53
k141_220967||full	1390	72	49
k141_521437||full	3841	0	0
k141_200695||full	2090	0	0
k141_40455||full	2851	0	0
k141_40468||full	1558	249	43
k141_401304||full	2021	381	45
k141_241054||full	2562	0	0
k141_361277||full	479	12	0
k141_160652||full	4019	788	58
k141_281273||full	867	0	0
k141_361282||full	630	372	1
k141_461568||full	883	191	38
k141_40491||full	734	0	0
k141_301225||full	2493	519	20
k141_341131||full	646	85	41
k141_40495||full	3093	396	73
k141_341136||full	1476	300	103
k141_301235||full	263	0	0
k141_180638||full	5799	2897	149
k141_241081||full	2604	156	9
k141_221008||full	1005	0	0
k141_200714||full	1062	0	0
k141_200715||full	1133	0	0
k141_361312||full	1702	1594	238
k141_241097||full	1053	16	0
k141_200724||full	1897	209	81
k141_160688||full	9625	813	54
k141_401375||full	2401	0	0
k141_120622||full	2059	0	0
k141_401388||full	1571	26	3
k141_541458||full	3994	75	11
k141_281343||full	1406	93	7
k141_241133||full	2881	196	10
k141_593||full	1598	0	0
k141_321246||full	95924	1428	10
k141_341170||full	2275	0	0
k141_596||full	2798	312	19
k141_541477||full	3432	0	0
k141_261171||full	3694	2741	251
k141_261183||full	1458	34	15
k141_581416||full	20165	14	1
k141_160712||full	1170	141	41
k141_180658||full	1359	0	0
k141_160716||full	4587	0	0
k141_261191||full	2860	412	12
k141_421420||full	2039	222	77
k141_80416||full	1518	151	31
k141_421431||full	681	572	116
k141_200736||full	11511	279	3
k141_261196||full	2744	111	6
k141_361352||full	1344	11	1
k141_541508||full	829	0	0
k141_541509||full	1781	3	1
k141_581436||full	1009	0	0
